id,full_name,honorific,gender,party,photo_url,bio,education,date_of_birth,wikipedia_url,source_url,confidence,data_status,last_verified_at
2594,Jagdish Ramu Rohra,,,BJP,,"Mayor, Dhamtari Municipal Corporation",,,,https://www.thedailyjagran.com/india/chhattisgarh-municipal-election-result-2025-nagar-nikay-chunav-mayor-posts-bjp-congress-winner-list-raipur-bilaspur-durg-rajnandgaon-ambikapur-korba-raigad-mayor-election-result-10218834,0.80,collected,2026-07-18
2595,Neeraj Pal,,,BJP,,"Mayor, Bhilai Municipal Corporation",,,,https://english.dainikjagranmpcg.com/states/chhattisgarh/bhilai-municipal-corporation-budget-censure-motion-against-commissioner/article-15967,0.85,collected,2026-07-18
2596,Rohit Monserrate,,,,,"Mayor, Corporation of the City of Panaji",,,,https://www.heraldgoa.in/goa/unprecedented-sixth-term-for-rohit-as-panjim-mayor/469835/,0.90,collected,2026-07-18
2597,Hitesh Barot,,,BJP,,"Mayor, Ahmedabad Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/ahmedabad/hitesh-barot-elected-ahmedabad-mayor/articleshow/131335354.cms,0.90,collected,2026-07-18
2598,Mayaben Mavani,,,BJP,,"Mayor, Surat Municipal Corporation",,,,https://deshgujarat.com/2026/05/28/surat-gets-new-mayor/,0.90,collected,2026-07-18
2599,Miraben Patel,,,BJP,,"Mayor, Gandhinagar Municipal Corporation",,,,https://indianexpress.com/article/cities/ahmedabad/ahead-of-budget-meet-congress-workers-clash-with-police-outside-gandhinagar-civic-body-office-10541547/,0.85,collected,2026-07-18
2600,Geeta Makwana,,,BJP,,"Mayor, Vadodara Municipal Corporation",,,,https://indianexpress.com/article/cities/ahmedabad/a-first-time-corporator-a-last-minute-poll-entrant-and-patidar-woman-leader-vadodara-rajkot-surat-get-new-mayors-10713073/,0.90,collected,2026-07-18
2601,Nehal Shukla,,,BJP,,"Mayor, Rajkot Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/rajkot/rajkot-bjp-power-play-ends-with-surprise-pick-nehal-shukla-as-mayor/articleshow/131377124.cms,0.90,collected,2026-07-18
2602,Usha Talreja,,,BJP,,"Mayor, Bhavnagar Municipal Corporation",,,,https://deshgujarat.com/2026/05/28/bhavnagar-municipal-corporation-gets-new-mayor/,0.90,collected,2026-07-18
2603,Monica Vyas,,,BJP,,"Mayor, Jamnagar Municipal Corporation",,,,https://english.gujaratsamachar.com/news/gujarat/gujarat-cities-get-new-mayors-check-out-prominent-names-67115968699.html,0.90,collected,2026-07-18
2604,Dharmesh Dhirubhai Poshiya,,,BJP,,"Mayor, Junagadh Municipal Corporation",,,,https://junagadhmunicipal.org/mayors/,0.85,collected,2026-07-18
2605,Manish Patel,,,BJP,,"Mayor, Nadiad Municipal Corporation",,,,https://deshgujarat.com/2026/05/26/nadiad-gandhidham-mahesana-get-first-mayors/,0.90,collected,2026-07-18
2606,Sonalben Vishnubhai Oza,,,BJP,,"Mayor, Mehsana Municipal Corporation",,,,https://mahesanacity.in/,0.90,collected,2026-07-18
2607,Ashok Dhorajiya,,,BJP,,"Mayor, Navsari Municipal Corporation",,,,https://english.gujaratsamachar.com/news/gujarat/gujarat-cities-get-new-mayors-check-out-prominent-names-67115968699.html,0.90,collected,2026-07-18
2608,Uttam Surani,,,BJP,,"Mayor, Morbi Municipal Corporation",,,,https://english.gujaratsamachar.com/news/gujarat/gujarat-cities-get-new-mayors-check-out-prominent-names-67115968699.html,0.90,collected,2026-07-18
2609,Divya Nathani,,,BJP,,"Mayor, Gandhidham Municipal Corporation",,,,https://english.gujaratsamachar.com/news/gujarat/gujarat-cities-get-new-mayors-check-out-prominent-names-67115968699.html,0.90,collected,2026-07-18
2610,Daksha Patel,,,BJP,,"Mayor, Vapi Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/surat/bjps-daksha-patel-is-first-mayor-of-vapi/articleshow/131377008.cms,0.90,collected,2026-07-18
2611,Raj Rani Malhotra,,,BJP,,"Mayor, Gurugram Municipal Corporation",,,,https://en.wikipedia.org/wiki/2025_Haryana_local_elections,0.85,collected,2026-07-18
2612,Praveen Joshi,,,BJP,,"Mayor, Faridabad Municipal Corporation",,,,https://indianexpress.com/article/india/haryana-municipal-nagar-nigam-election-results-2025-winners-list-panipat-gurgaon-manesar-sonipat-rohtak-faridabad-hisar-9882631/,0.85,collected,2026-07-18
2613,Rajiv Jain,,,BJP,,"Mayor, Sonipat Municipal Corporation",,,,https://www.thehindu.com/news/national/haryana/haryana-municipal-council-elections-vote-counting-may-13-2026-updates/article70972731.ece,0.90,collected,2026-07-18
2614,Sham Lal Bansal,,,BJP,,"Mayor, Panchkula Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/chandigarh/bjp-sweeps-panchkula-civic-polls-bansal-new-mayor/articleshow/131077297.cms,0.90,collected,2026-07-18
2615,Suman Bahmani,,,BJP,,"Mayor, Yamunanagar Municipal Corporation",,,,https://indianexpress.com/article/india/haryana-municipal-nagar-nigam-election-results-2025-winners-list-panipat-gurgaon-manesar-sonipat-rohtak-faridabad-hisar-9882631/,0.80,collected,2026-07-18
2616,Ram Avtar Valmiki,,,BJP,,"Mayor, Rohtak Municipal Corporation",,,,https://indianexpress.com/article/india/haryana-municipal-nagar-nigam-election-results-2025-winners-list-panipat-gurgaon-manesar-sonipat-rohtak-faridabad-hisar-9882631/,0.85,collected,2026-07-18
2617,Renu Bala Gupta,,,BJP,,"Mayor, Karnal Municipal Corporation",,,,https://indianexpress.com/article/india/haryana-municipal-nagar-nigam-election-results-2025-winners-list-panipat-gurgaon-manesar-sonipat-rohtak-faridabad-hisar-9882631/,0.85,collected,2026-07-18
2618,Praveen Popli,,,BJP,,"Mayor, Hisar Municipal Corporation",,,,https://indianexpress.com/article/india/haryana-municipal-nagar-nigam-election-results-2025-winners-list-panipat-gurgaon-manesar-sonipat-rohtak-faridabad-hisar-9882631/,0.85,collected,2026-07-18
2619,Komal Saini,,,BJP,,"Mayor, Panipat Municipal Corporation",,,,https://indianexpress.com/article/india/haryana-municipal-nagar-nigam-election-results-2025-winners-list-panipat-gurgaon-manesar-sonipat-rohtak-faridabad-hisar-9882631/,0.85,collected,2026-07-18
2620,Akshita Saini,,,BJP,,"Mayor, Ambala Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/chandigarh/bjps-akshita-saini-elected-ambala-mayor/articleshow/131066317.cms,0.90,collected,2026-07-18
2621,Inderjeet Kaur Yadav,,,BJP,,"Mayor, Manesar Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/gurgaon/manesar-mayor-8-councillors-join-bjp-saffron-sweep-of-corporations-now-complete/articleshow/130617498.cms,0.85,collected,2026-07-18
2622,Surinder Chauhan,,,INC,,"Mayor, Shimla Municipal Corporation",,,,https://shimlamc.hp.gov.in/Contact/Index/12,0.85,collected,2026-07-18
2623,Shamsher Singh Nehria,,,BJP,,"Mayor, Dharamshala Municipal Corporation",,,,https://www.tribuneindia.com/news/himachal/bjps-shamsher-nehria-unanimously-elected-dharamsala-mayor-prerna-guleria-deputy-mayor/,0.90,collected,2026-07-18
2624,Radha Sood,,,INC,,"Mayor, Palampur Municipal Corporation",,,,https://himachalscape.com/congress-strategy-prevents-bjp-from-electing-mayors-in-yhree-hp-municipal-corporations-retains-palampur/,0.90,collected,2026-07-18
2625,Sushma Sharma,,,BJP,,"Mayor, Solan Municipal Corporation",,,,https://thedailyguardian.com/india/bjp-captures-solan-municipal-corporation-congress-suffers-major-political-setback-despite-ministers-vote20260702192216-727019/,0.90,collected,2026-07-18
2626,Suman Thakur,,,BJP,,"Mayor, Mandi Municipal Corporation",,,,https://newswav.com/article/bjp-s-suman-thakur-becomes-mandi-mc-mayor-jitender-sharma-elected-deputy-ma-A2606_HjcVnb,0.90,collected,2026-07-18
2627,Sanjeev Singh,,,,,"Mayor, Dhanbad Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.85,collected,2026-07-18
2628,Roshni Khalkho,,,,,"Mayor, Ranchi Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.90,collected,2026-07-18
2629,Ravi Kumar Raut,,,,,"Mayor, Deoghar Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.80,collected,2026-07-18
2630,Sanjay Sardar,,,,,"Mayor, Adityapur Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.85,collected,2026-07-18
2631,Arvind Rana,,,,,"Mayor, Hazaribagh Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.85,collected,2026-07-18
2632,Aruna Shankar,,,,,"Mayor, Medininagar Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.85,collected,2026-07-18
2633,Pramila Mehra,,,,,"Mayor, Giridih Municipal Corporation",,,,https://www.thehindu.com/news/national/jharkhand/jharkhand-civic-polls-bjp-backed-nominees-win-in-ranchi-medininagar-jmm-wins-giridih-deoghar/article70687348.ece,0.85,collected,2026-07-18
2634,Preeti Kamakar,,,BJP,,"Mayor, Belagavi City Corporation",,,,https://www.thehindu.com/news/national/karnataka/preeti-kamakar-elected-mayor-and-hanumant-kongali-deputy-mayor-for-belagavi/article70757122.ece,0.90,collected,2026-07-18
2635,Varsha Rajeev Jane,,,INC,,"Mayor, Kalaburagi City Corporation",,,,https://www.varthabharati.in/kalaburagi/kalaburagi-municipal-corporation-under-congress-varsha-jane-elected-as-mayor-trupti-lakhe-as-deputy-mayor-2081762,0.85,collected,2026-07-18
2636,Durgamma Shashikanth Bijawad,,,BJP,,"Mayor, Hubballi City Corporation",,,,https://www.thehindu.com/news/national/karnataka/durgamma-bijawad-hubballi-dharwad-mayor-ratnabai-nazare-deputy-mayor/article71182812.ece,0.90,collected,2026-07-18
2637,V.V. Rajesh,,,BJP,,"Mayor, Thiruvananthapuram Municipal Corporation",,,,https://www.thehindu.com/news/national/kerala/new-mayors-municipal-chairpersons-take-charge-in-kerala/article70440792.ece,0.90,collected,2026-07-18
2638,O. Sadasivan,,,CPI(M),,"Mayor, Kozhikode Municipal Corporation",,,,https://www.thehindu.com/news/national/kerala/new-mayors-municipal-chairpersons-take-charge-in-kerala/article70440792.ece,0.90,collected,2026-07-18
2639,V.K. Minimol,,,INC,,"Mayor, Kochi Municipal Corporation",,,,https://www.thehindu.com/news/cities/Kochi/four-time-councillor-vk-minimol-elected-as-kochi-mayor/article70439071.ece,0.90,collected,2026-07-18
2640,A.K. Hafees,,,INC,,"Mayor, Kollam Municipal Corporation",,,,https://www.thehindu.com/news/national/kerala/new-mayors-municipal-chairpersons-take-charge-in-kerala/article70440792.ece,0.85,collected,2026-07-18
2641,Niji Justin,,,INC,,"Mayor, Thrissur Municipal Corporation",,,,https://www.thehindu.com/news/national/kerala/new-mayors-municipal-chairpersons-take-charge-in-kerala/article70440792.ece,0.90,collected,2026-07-18
2642,P. Indira,,,INC,,"Mayor, Kannur Municipal Corporation",,,,https://www.thehindu.com/news/national/kerala/new-mayors-municipal-chairpersons-take-charge-in-kerala/article70440792.ece,0.90,collected,2026-07-18
2643,Preeti Sanjeev Suri,,,Independent,,"Mayor, Katni Municipal Corporation",,,,https://kmckatni.org/,0.90,collected,2026-07-18
2644,Nitin Patil,,,BJP,,"Mayor, Panvel Municipal Corporation",,,,https://navbharatlive.com/maharashtra/thane/panvel-municipal-corporation-mayor-election-bjp-nitin-patil-wins-1560894.html,0.90,collected,2026-07-18
2645,Jayashree Sonkamble,,,INC,,"Mayor, Latur Municipal Corporation",,,,https://navbharatlive.com/maharashtra/nagpur/maharashtra-municipal-corporation-mayor-list-election-results-bjp-mahayuti-1562990.html,0.85,collected,2026-07-18
2646,Mayadevi Pardeshi,,,BJP,,"Mayor, Dhule Municipal Corporation",,,,https://english.lokshahi.com/latest-news/bjps-flag-again-on-dhule-municipal-corporation-mayadevi-pardeshi-mayor,0.90,collected,2026-07-18
2647,Sangeeta Khandekar,,,BJP,,"Mayor, Chandrapur Municipal Corporation",,,,https://www.lokmat.com/chandrapur/bjps-sangeeta-khandekar-finally-becomes-chandrapur-mayor-defeating-congress-by-just-one-vote-a-a301/,0.90,collected,2026-07-18
2648,Syed Iqbal,,,Shiv Sena (UBT),,"Mayor, Parbhani Municipal Corporation",,,,https://www.thehindu.com/news/national/maharashtra/shiv-sena-ubt-mayor-elected-in-parbhani-municipal-corporation-bjp-slams-uddhav-thackeray-on-his-candidature/article70625102.ece,0.90,collected,2026-07-18
2649,Vandana Magare,,,BJP,,"Mayor, Jalna Municipal Corporation",,,,https://navbharatlive.com/maharashtra/nagpur/maharashtra-municipal-corporation-mayor-list-election-results-bjp-mahayuti-1562990.html,0.85,collected,2026-07-18
2650,H. Lalremtluanga,,,ZPM,,"Mayor, Aizawl Municipal Corporation",,,,https://amcmizoram.com/page/who-s-who,0.90,collected,2026-07-18
2651,Sanghamitra Dalei,,,BJD,,"Mayor, Berhampur Municipal Corporation",,,,https://en.wikipedia.org/wiki/List_of_urban_local_bodies_in_Odisha,0.75,collected,2026-07-18
2652,Sulochana Das,,,BJD,,"Mayor, Bhubaneswar Municipal Corporation",,,,https://www.bmc.gov.in/,0.90,collected,2026-07-18
2653,Subash Chandra Singh,,,BJD,,"Mayor, Cuttack Municipal Corporation",,,,https://en.wikipedia.org/wiki/Cuttack_Municipal_Corporation,0.80,collected,2026-07-18
2654,Inderjit Kaur,,,AAP,,"Mayor, Ludhiana Municipal Corporation",,,,https://mcludhiana.punjab.gov.in/Home/Index?lng=en&mcid=1010,0.90,collected,2026-07-18
2655,Jatinder Singh Moti Bhatia,,,AAP,,"Mayor, Amritsar Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/chandigarh/aaps-jatinder-singh-moti-bhatia-elected-amritsar-mayor-amid-controversy-murder-of-democracy-cong/articleshow/117611000.cms,0.85,collected,2026-07-18
2656,Vaneet Dhir,,,AAP,,"Mayor, Jalandhar Municipal Corporation",,,,https://indianexpress.com/article/cities/chandigarh/ex-rss-worker-vaneet-dhir-jalandhar-first-aap-mayor-9774190/,0.85,collected,2026-07-18
2657,Kundan Gogia,,,AAP,,"Mayor, Patiala Municipal Corporation",,,,https://indianexpress.com/article/cities/chandigarh/aaps-kundan-gogia-unanimously-elected-as-patiala-mayor-9772714/,0.85,collected,2026-07-18
2658,Ram Pal Uppal,,,AAP,,"Mayor, Phagwara Municipal Corporation",,,,https://www.hindustantimes.com/cities/chandigarh-news/aaps-rampal-is-phagwara-mayor-101738432260322.html,0.85,collected,2026-07-18
2659,Padamjit Singh Mehta,,,AAP,,"Mayor, Bathinda Municipal Corporation",,,,https://indianexpress.com/article/cities/chandigarh/bathinda-barnala-municipal-corporation-elections-new-mayors-10735345/,0.90,collected,2026-07-18
2660,Bhupinder Singh Bajwa,,,AAP,,"Mayor, Batala Municipal Corporation",,,,https://theprint.in/india/punjab-aap-councillors-elected-mayors-of-barnala-batala-bathinda-moga-municipal-corporations/2957535/,0.90,collected,2026-07-18
2661,Sarabjit Singh Samana,,,AAP,,"Mayor, Mohali Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/chandigarh/samana-becomes-youngest-mayor-of-mohali/articleshow/131619724.cms,0.90,collected,2026-07-18
2662,Vinaypal Kaur,,,AAP,,"Mayor, Moga Municipal Corporation",,,,https://www.tribuneindia.com/news/punjab/aaps-vinaypal-kaur-takes-charge-as-moga-municipal-corporation-mayor/,0.90,collected,2026-07-18
2663,Ganesh Kumar Sablaniya,,,AAP,,"Mayor, Abohar Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/chandigarh/aap-bags-abohar-morinda-top-civic-posts-channi-cries-foul/articleshow/132319346.cms,0.80,collected,2026-07-18
2664,Narinder Singh Mansu,,,AAP,,"Mayor, Kapurthala Municipal Corporation",,,,https://timesofindia.indiatimes.com/city/chandigarh/aap-wins-kapurthala-mayoral-poll-despite-congress-majority/articleshow/132271019.cms,0.80,collected,2026-07-18
2665,Hasanpreet Bhardwaj,,,AAP,,"Mayor, Barnala Municipal Corporation",,,,https://theprint.in/india/punjab-aap-councillors-elected-mayors-of-barnala-batala-bathinda-moga-municipal-corporations/2957535/,0.90,collected,2026-07-18
2666,Tshering Palden Bhutia,,,SKM,,"Mayor, Gangtok Municipal Corporation",,,,https://gmc.sikkim.gov.in/,0.90,collected,2026-07-18
2667,R. Priya,,,DMK,,"Mayor, Greater Chennai Corporation",,,,https://chennaicorporation.gov.in/gcc/who-is-who/index_data.jsp,0.90,collected,2026-07-18
2668,Dipak Majumder,,,BJP,,"Mayor, Agartala Municipal Corporation",,,,https://tripurachronicle.in/local-news/amc-mayor-dipak-majumder-inspects-bypass-road-area-near-india-bangladesh-border/,0.85,collected,2026-07-18
2669,Archana Verma,,,BJP,,"Mayor, Shahjahanpur Municipal Corporation",,,,https://nagarnigamshahjahanpur.in/,0.90,collected,2026-07-18
2670,Saurabh Thapliyal,,,BJP,,"Mayor, Dehradun Municipal Corporation",,,,https://en.wikipedia.org/wiki/Dehradun_Municipal_Corporation,0.90,collected,2026-07-18
2671,Gajraj Singh Bisht,,,BJP,,"Mayor, Haldwani Municipal Corporation",,,,https://haldwaninagarnigam.com/Mayor,0.90,collected,2026-07-18
2672,Kiran Jaisal,,,BJP,,"Mayor, Haridwar Municipal Corporation",,,,https://reporterstoday.com/bjp-scores-big-victory-in-ulbs-elections-in-uttarakhand/,0.80,collected,2026-07-18
2673,Vikas Sharma,,,BJP,,"Mayor, Rudrapur Municipal Corporation",,,,https://reporterstoday.com/bjp-scores-big-victory-in-ulbs-elections-in-uttarakhand/,0.85,collected,2026-07-18
2674,Deepak Bali,,,BJP,,"Mayor, Kashipur Municipal Corporation",,,,https://reporterstoday.com/bjp-scores-big-victory-in-ulbs-elections-in-uttarakhand/,0.85,collected,2026-07-18
2675,Anita Agarwal,,,BJP,,"Mayor, Roorkee Municipal Corporation",,,,https://www.etnownews.com/news/uttarakhand-nikay-chunav-results-2025-live-municipal-election-winners-list-bjp-congress-mayor-nagar-panchayat-article-117570820,0.80,collected,2026-07-18
2676,Shambhu Paswan,,,BJP,,"Mayor, Rishikesh Municipal Corporation",,,,https://reporterstoday.com/bjp-scores-big-victory-in-ulbs-elections-in-uttarakhand/,0.85,collected,2026-07-18
2677,P. Gadeppa,,,INC,,"Mayor, Ballari City Corporation",,,,https://timesofindia.indiatimes.com/city/hubballi/gadeppa-pujar-elected-as-ballari-mayor-and-mubeena-his-deputy/articleshow/125351443.cms,0.70,collected,2026-07-18
2678,Dr. K.N. Anuradha,,,,,"District Magistrate / Collector, Bengaluru North (Karnataka)",,,,https://eedina.com/karnataka/dr-k-n-anuradha-assumes-charge-as-bangalore-rural-district-commissioner/2026-02-28/,0.85,collected,2026-07-18
2679,Yeshwanth V. Gurukar,,,,,"District Magistrate / Collector, Bengaluru South (Karnataka)",,,,https://bengalurusouth.nic.in/en/about-district/who-is-who/,0.90,collected,2026-07-18
2680,Angad Mehta,,,,,"Superintendent of Police, Keyi Panyor (Arunachal Pradesh)",,,,https://arunachaltimes.in/index.php/2026/07/09/central-team-assesses-flood-damage-in-keyi-panyor/,0.80,collected,2026-07-18
2681,Chandrakanth M.V.,,,,,"Superintendent of Police, Bengaluru North (Karnataka)",,,,https://timesofindia.indiatimes.com/city/bengaluru/major-ips-reshuffle-bengaluru-gets-five-new-dcps/articleshow/126277467.cms,0.85,collected,2026-07-18
2682,R. Srinivas Gowda,,,,,"Superintendent of Police, Bengaluru South (Karnataka)",,,,https://bengalurusouth.nic.in/en/about-district/who-is-who/,0.90,collected,2026-07-18
2683,Dr. Rai Singh Narwariya,,,,,"Superintendent of Police, Niwari (Madhya Pradesh)",,,,https://niwari.mppolice.gov.in/,0.85,collected,2026-07-18
